datetime,symbol,open,high,low,close,volume,ema_fast,ema_slow,rsi
2013-12-27 09:15:00,NSE:BAJFINANCE,149.5,153.98,149.5,152.5,103740.0,148.45970939874312,141.5673360323079,62.72302083898109
2013-12-30 09:15:00,NSE:BAJFINANCE,155.0,157.995,154.5,156.84,290880.0,149.25783231314853,142.16626403104092,68.6904934770861
2013-12-31 09:15:00,NSE:BAJFINANCE,155.145,158.9,155.145,158.0,256800.0,150.0904197118963,142.78719485335304,70.06965275086961
2014-01-01 09:15:00,NSE:BAJFINANCE,156.0,161.5,156.0,156.78,119950.0,150.7275225964776,143.3359323100843,66.7399124770047
2014-01-02 09:15:00,NSE:BAJFINANCE,157.05,158.005,155.88,157.4,69730.0,151.3629966349083,143.8874643763555,67.58299450325427
2014-01-03 09:15:00,NSE:BAJFINANCE,157.18,160.4,153.865,160.4,512820.0,152.22366362205992,144.535014792969,71.36527480633166
2014-01-06 09:15:00,NSE:BAJFINANCE,157.115,158.0,153.01,155.0,476960.0,152.48807661043517,144.94540636971533,58.20170422364684
2014-01-07 09:15:00,NSE:BAJFINANCE,155.525,157.19,154.53,154.7,225390.0,152.6987359808699,145.3279394532559,57.5664198643007
2014-01-08 09:15:00,NSE:BAJFINANCE,156.075,156.075,154.5,155.5,175680.0,152.96552303031086,145.72684378842234,58.85612684252298
2014-01-09 09:15:00,NSE:BAJFINANCE,154.61,155.78,153.7,155.1,318820.0,153.16880655123364,146.09441854181753,57.90841192317808
2014-01-10 09:15:00,NSE:BAJFINANCE,155.98,156.45,154.915,156.19,218390.0,153.45653926063997,146.49032369704037,59.80765509248093
2014-01-13 09:15:00,NSE:BAJFINANCE,156.105,157.18,155.515,157.18,144560.0,153.81115456915046,146.90952668931328,61.50654611781919
2014-01-14 09:15:00,NSE:BAJFINANCE,156.995,156.995,155.01,155.225,36600.0,153.94580651494564,147.23562368188922,56.43364357592448
2014-01-15 09:15:00,NSE:BAJFINANCE,155.4,156.98,153.2,155.8,636260.0,154.12239637066511,147.5714815767171,57.54279874538243
2014-01-16 09:15:00,NSE:BAJFINANCE,155.5,160.4,154.88,157.5,360550.0,154.44407290679226,147.96083524037525,60.72632454964171
2014-01-17 09:15:00,NSE:BAJFINANCE,156.8,158.4,153.5,157.01,190830.0,154.68844691566918,148.31570444663504,59.345070687115985
2014-01-20 09:15:00,NSE:BAJFINANCE,158.0,159.4,155.105,156.87,90000.0,154.89621387608165,148.65116701735522,58.93262295573171
2014-01-21 09:15:00,NSE:BAJFINANCE,157.0,160.0,156.78,159.5,114140.0,155.3346696974072,149.07661144804717,63.99505100635261
2014-01-22 09:15:00,NSE:BAJFINANCE,160.1,161.0,156.515,158.4,106180.0,155.62660591670175,149.4422345285159,60.628682543588994
2014-01-23 09:15:00,NSE:BAJFINANCE,158.5,158.5,155.01,157.0,69340.0,155.75740535320634,149.73861748818194,56.551331284176364
2014-01-24 09:15:00,NSE:BAJFINANCE,158.49,158.49,153.43,155.4,173400.0,155.72336674813906,149.9606324886454,52.22835389094113
2014-01-27 09:15:00,NSE:BAJFINANCE,154.5,154.5,147.2,151.2,168990.0,155.29256991498295,150.0092351361495,42.947428389602294
2014-01-28 09:15:00,NSE:BAJFINANCE,147.685,154.8,147.5,153.1,238320.0,155.0837537326036,150.13044160139853,47.49302546724112
2014-01-29 09:15:00,NSE:BAJFINANCE,154.5,155.865,149.62,150.7,41310.0,154.66625337711756,150.1527772248731,42.8489601090841
2014-01-30 09:15:00,NSE:BAJFINANCE,148.595,150.88,148.5,149.5,506800.0,154.17422924596352,150.12717811801534,40.705683492559515
2014-01-31 09:15:00,NSE:BAJFINANCE,150.055,155.5,150.0,153.9,73480.0,154.14811217491936,150.27513191730884,50.48541997487352
2014-02-03 09:15:00,NSE:BAJFINANCE,154.4,154.4,148.205,149.55,98390.0,153.71019672968896,150.246695371532,42.94422574652905
2014-02-04 09:15:00,NSE:BAJFINANCE,151.285,152.43,147.5,148.0,51590.0,153.16636846971858,150.15858967068763,40.616135167709814
2014-02-05 09:15:00,NSE:BAJFINANCE,148.94,151.0,147.55,148.65,49780.0,152.73623813926918,150.09942929144498,42.03527508903546
2014-02-06 09:15:00,NSE:BAJFINANCE,151.5,151.5,147.595,147.995,131540.0,152.28469164981496,150.0169026525648,40.972689653087826
2014-02-07 09:15:00,NSE:BAJFINANCE,149.995,150.1,148.005,148.61,30560.0,151.93472101649925,149.96172999952304,42.44385062595448
2014-02-10 09:15:00,NSE:BAJFINANCE,150.2,151.995,147.805,149.5,32910.0,151.7028428244517,149.94362294071823,44.5958830595692
2014-02-11 09:15:00,NSE:BAJFINANCE,149.895,150.0,146.0,146.39,16820.0,151.19685779355154,149.80426517833712,39.09498942973478
2014-02-12 09:15:00,NSE:BAJFINANCE,148.0,149.5,147.025,148.19,119360.0,150.91049038464186,149.7409606615396,43.4432886985464
2014-02-13 09:15:00,NSE:BAJFINANCE,146.715,149.89,146.715,148.22,83860.0,150.65425320515217,149.6813151454008,43.51567023811242
2014-02-14 09:15:00,NSE:BAJFINANCE,148.225,149.5,146.1,147.54,31070.0,150.35765766180435,149.5973420024439,42.19740807930503
2014-02-17 09:15:00,NSE:BAJFINANCE,147.505,151.24,147.505,150.385,150600.0,150.36026169401347,149.62823055136766,49.139562104119946
2014-02-18 09:15:00,NSE:BAJFINANCE,155.1,157.8,150.6,155.745,853560.0,150.87309391363124,149.86810386307874,59.10477785981818
2014-02-19 09:15:00,NSE:BAJFINANCE,155.105,155.105,153.48,154.02,74530.0,151.17279925519017,150.0309233194286,55.34636320502637
2014-02-20 09:15:00,NSE:BAJFINANCE,154.5,154.78,149.32,151.23,79100.0,151.17824694517205,150.07794593435298,49.82748445177044
2014-02-21 09:15:00,NSE:BAJFINANCE,150.51,154.0,150.105,152.965,109100.0,151.34841390277472,150.19116374084894,52.96823199233152
2014-02-24 09:15:00,NSE:BAJFINANCE,152.97,155.0,151.635,152.63,58610.0,151.4704697215581,150.2868043784627,52.287625506390675
2014-02-25 09:15:00,NSE:BAJFINANCE,151.2,155.6,151.2,155.335,595850.0,151.83852022426683,150.48477283420925,57.082946162902616
2014-02-26 09:15:00,NSE:BAJFINANCE,156.0,156.5,152.55,154.79,89260.0,152.11961353624142,150.6536052720834,55.864691880798375
2014-02-28 09:15:00,NSE:BAJFINANCE,155.5,158.5,154.995,157.15,160710.0,152.5986979613613,150.90836584964876,59.8596556471659
2014-03-03 09:15:00,NSE:BAJFINANCE,157.895,159.4,156.505,158.895,1506840.0,153.19834577456498,151.22156718887823,62.55832723549973
2014-03-04 09:15:00,NSE:BAJFINANCE,157.2,159.0,157.2,158.51,88190.0,153.7042176055588,151.50738808343203,61.574720768203726
2014-03-05 09:15:00,NSE:BAJFINANCE,158.5,159.68,155.0,155.76,183260.0,153.9000064050294,151.6741571781994,54.93101323680109
2014-03-06 09:15:00,NSE:BAJFINANCE,156.21,164.705,156.1,161.64,531330.0,154.63714865216946,152.06497454376023,63.900019670686305
2014-03-07 09:15:00,NSE:BAJFINANCE,162.005,164.5,158.66,163.67,468240.0,155.4974202091057,152.52007358125982,66.38702592207025
2014-03-10 09:15:00,NSE:BAJFINANCE,163.67,167.5,162.27,167.21,690250.0,156.6129039987147,153.09614912709276,70.2376336440124
2014-03-11 09:15:00,NSE:BAJFINANCE,167.075,171.305,166.915,169.47,303640.0,157.83738933217043,153.7382609260303,72.41060672955312
2014-03-12 09:15:00,NSE:BAJFINANCE,169.6,170.88,168.5,169.075,94480.0,158.90763796720182,154.33970167402913,71.42900608290101
2014-03-13 09:15:00,NSE:BAJFINANCE,172.5,172.5,163.0,164.705,102560.0,159.45976768461117,154.74618396132212,61.496633232920814
2014-03-14 09:15:00,NSE:BAJFINANCE,165.0,167.0,163.55,165.58,118930.0,160.04264695274344,155.17103949225066,62.61751016246483
2014-03-18 09:15:00,NSE:BAJFINANCE,165.0,168.0,164.105,167.02,136300.0,160.70715676676787,155.6357046102016,64.45159116655289
2014-03-19 09:15:00,NSE:BAJFINANCE,165.035,168.095,164.58,166.92,311050.0,161.2988561223138,156.07822599803683,64.21596933759322
2014-03-20 09:15:00,NSE:BAJFINANCE,167.0,167.28,165.0,165.195,704410.0,161.6699174439982,156.43574654713342,60.13218634081275
2014-03-21 09:15:00,NSE:BAJFINANCE,165.305,168.08,165.3,167.33,199300.0,162.20897292552218,156.86297217273602,63.24748799314695
2014-03-24 09:15:00,NSE:BAJFINANCE,168.4,169.58,165.0,165.695,107690.0,162.54097550404387,157.20932620517775,59.418334951412646
2014-03-25 09:15:00,NSE:BAJFINANCE,165.305,168.48,165.07,166.04,782570.0,162.87421593223016,157.55562713830804,59.96906803432953
2014-03-26 09:15:00,NSE:BAJFINANCE,168.475,168.48,165.5,165.995,533560.0,163.17143346249395,157.88658293680575,59.85496699473074
2014-03-27 09:15:00,NSE:BAJFINANCE,166.005,170.48,165.0,169.79,369230.0,163.80177313273262,158.35338360595063,65.76995329744352
2014-03-28 09:15:00,NSE:BAJFINANCE,168.185,182.48,168.185,179.77,871700.0,165.32255664390095,159.1932509155212,75.84803441395309
2014-03-31 09:15:00,NSE:BAJFINANCE,180.0,181.5,176.5,179.1,268650.0,166.63469410638658,159.9739077423635,74.2671644595694
2014-04-01 09:15:00,NSE:BAJFINANCE,179.0,179.88,173.03,177.745,476530.0,167.6928184772069,160.67081332109436,71.04225355980938
2014-04-02 09:15:00,NSE:BAJFINANCE,180.0,180.0,174.105,175.15,266980.0,168.40302624128245,161.2386245634044,65.20282881756
2014-04-03 09:15:00,NSE:BAJFINANCE,171.805,175.5,166.16,174.575,480680.0,168.99083326592222,161.761619678565,63.94853550939645
2014-04-04 09:15:00,NSE:BAJFINANCE,174.2,177.295,172.705,175.84,140210.0,169.6431348596439,162.31371302450364,65.52000940156837
2014-04-07 09:15:00,NSE:BAJFINANCE,176.39,178.98,176.0,176.79,91840.0,170.32378868253497,162.8814105529545,66.69415636881521
2014-04-09 09:15:00,NSE:BAJFINANCE,176.5,179.275,174.705,175.625,427080.0,170.82866595086497,163.38115915872098,63.823868537375304
2014-04-10 09:15:00,NSE:BAJFINANCE,174.405,181.6,174.405,178.61,1649440.0,171.56974538411592,163.978368603477,67.66384954795353
2014-04-11 09:15:00,NSE:BAJFINANCE,179.0,180.5,176.0,176.24,139760.0,172.01453153800963,164.45921689353673,62.033659565077905
2014-04-15 09:15:00,NSE:BAJFINANCE,176.6,177.945,174.6,175.775,183320.0,172.37267139153252,164.9029730937902,60.96185934364383
2014-04-16 09:15:00,NSE:BAJFINANCE,176.405,179.0,175.705,177.27,933980.0,172.839083639958,165.38795454109254,63.16537248877806
2014-04-17 09:15:00,NSE:BAJFINANCE,178.0,178.85,176.0,176.72,853760.0,173.20869472186678,165.83234848065754,61.78369531922628
2014-04-21 09:15:00,NSE:BAJFINANCE,176.3,179.99,175.7,176.895,701610.0,173.5597714150223,166.2661779520043,62.06800603928389
2014-04-22 09:15:00,NSE:BAJFINANCE,177.6,178.8,175.44,176.515,1653290.0,173.84122175644876,166.6680925421218,61.006671959435586
2014-04-23 09:15:00,NSE:BAJFINANCE,176.605,185.1,176.6,182.675,500480.0,174.68253397012032,167.29581440321505,69.97082902899817
2014-04-25 09:15:00,NSE:BAJFINANCE,184.835,184.835,178.66,181.3,226640.0,175.31276883010887,167.8449981521086,66.30660022521936
2014-04-28 09:15:00,NSE:BAJFINANCE,183.93,186.0,180.2,185.68,190050.0,176.30012417962232,168.5444099892808,71.43774384021387
2014-04-29 09:15:00,NSE:BAJFINANCE,184.13,187.89,182.645,187.255,295490.0,177.34344568632494,169.27815861715214,73.02836840548699
2014-04-30 09:15:00,NSE:BAJFINANCE,186.9,188.99,182.8,186.99,471100.0,178.2621651447702,169.9727406321658,72.29881622269838
2014-05-02 09:15:00,NSE:BAJFINANCE,189.8,189.8,187.0,187.78,85580.0,179.16862560717303,170.67106452894362,73.15964911548463
2014-05-05 09:15:00,NSE:BAJFINANCE,187.5,188.175,185.885,187.815,64240.0,179.9920898350613,171.343375723887,73.19938573420404
2014-05-06 09:15:00,NSE:BAJFINANCE,185.1,188.99,185.1,187.91,832040.0,180.74617651743642,171.99304726412672,73.31486721196471
2014-05-07 09:15:00,NSE:BAJFINANCE,186.03,188.58,186.03,188.385,893630.0,181.4736835157758,172.6358689400433,73.91997164081856
2014-05-08 09:15:00,NSE:BAJFINANCE,186.625,189.005,186.625,188.9,95570.0,182.18095175236857,173.2736780012181,74.59266687064962
2014-05-09 09:15:00,NSE:BAJFINANCE,188.86,190.5,188.18,190.17,251260.0,182.94181349023822,173.93627886391542,76.22149763045466
2014-05-12 09:15:00,NSE:BAJFINANCE,189.685,192.195,185.3,190.01,928560.0,183.61497411021554,174.56662086925206,75.56424223949904
2014-05-13 09:15:00,NSE:BAJFINANCE,191.8,191.8,183.11,187.985,505770.0,184.0311670520998,175.0928318155559,67.61723161824415
2014-05-14 09:15:00,NSE:BAJFINANCE,187.995,190.0,178.5,180.59,404840.0,183.7034368566617,175.30840703847528,47.83320211520043
2014-05-15 09:15:00,NSE:BAJFINANCE,181.0,181.0,170.5,173.565,931810.0,182.73787144174156,175.24003813500565,36.813745012880474
2014-05-16 09:15:00,NSE:BAJFINANCE,177.0,180.0,175.0,177.135,596680.0,182.2042646377662,175.31435036500542,43.88817869856367
2014-05-19 09:15:00,NSE:BAJFINANCE,177.3,181.995,177.3,179.99,1443820.0,181.99338229131226,175.4977091742209,48.82294856860458
2014-05-20 09:15:00,NSE:BAJFINANCE,181.035,181.825,177.0,178.025,654410.0,181.6154411207111,175.5968186183691,45.83514349892299
2014-05-21 09:15:00,NSE:BAJFINANCE,181.395,184.895,178.78,184.095,397360.0,181.85158958540526,175.93008063333502,54.99694839522648
2014-05-22 09:15:00,NSE:BAJFINANCE,185.0,207.0,184.095,204.355,1479650.0,183.99477152965238,177.0447833535964,72.0129129958227
2014-05-23 09:15:00,NSE:BAJFINANCE,207.0,207.0,200.55,202.785,284780.0,185.7843170982569,178.05420361423967,69.81009933868395
2014-05-26 09:15:00,NSE:BAJFINANCE,206.7,209.0,194.0,200.585,450410.0,187.19390594604195,178.9377642568185,66.72978648243398
2014-05-27 09:15:00,NSE:BAJFINANCE,195.0,202.5,195.0,197.83,545300.0,188.20686728451415,179.67863624674717,62.98198545854392
2014-05-28 09:15:00,NSE:BAJFINANCE,201.48,201.48,191.5,194.575,306240.0,188.8133561145604,180.26280737432572,58.78139129567956
2014-05-29 09:15:00,NSE:BAJFINANCE,193.01,199.48,193.01,198.945,86220.0,189.77827457984037,180.99544237925411,62.406509375613
2014-05-30 09:15:00,NSE:BAJFINANCE,200.8,203.98,197.0,202.085,335220.0,190.9503436674746,181.82248385457748,64.80192374850058
2014-06-02 09:15:00,NSE:BAJFINANCE,203.58,210.0,200.87,208.375,410420.0,192.60983474676274,182.86375899753523,69.05552519812258
2014-06-03 09:15:00,NSE:BAJFINANCE,209.225,223.0,208.98501,211.375,376210.0,194.39699334230914,183.98184687998483,70.8640416654792
2014-06-04 09:15:00,NSE:BAJFINANCE,214.9,215.505,206.02,211.355,109920.0,196.01204159542255,185.05530386508346,70.8343197699427
2014-06-05 09:15:00,NSE:BAJFINANCE,211.3,220.0,206.0,218.355,234800.0,198.1399423958585,186.36117430174684,74.81569636957258
2014-06-06 09:15:00,NSE:BAJFINANCE,220.0,220.0,211.66001,214.675,672350.0,199.71470978672912,187.4715204075607,69.44837384798073
2014-06-09 09:15:00,NSE:BAJFINANCE,219.9,219.9,211.5,214.91001,616150.0,201.16188123561207,188.54753960726418,69.59837169389928
2014-06-10 09:15:00,NSE:BAJFINANCE,215.275,215.275,207.93,211.205,301070.0,202.11836873698235,189.43606746580284,64.24328897835085
2014-06-11 09:15:00,NSE:BAJFINANCE,211.58501,214.56001,201.185,204.095,282390.0,202.30661933346022,190.01092756518312,55.42931935127478
2014-06-12 09:15:00,NSE:BAJFINANCE,200.0,212.08,195.44,206.05,1012230.0,202.66313177789257,190.63991079792103,57.16936306933529
2014-06-13 09:15:00,NSE:BAJFINANCE,209.88999,209.88999,199.5,202.53,372920.0,202.6504525609504,191.1061888058457,53.14623392833225
2014-06-16 09:15:00,NSE:BAJFINANCE,206.88999,206.88999,197.53,199.395,393800.0,202.3404094599075,191.43124022522431,49.78587020697143
2014-06-17 09:15:00,NSE:BAJFINANCE,199.295,199.5,190.565,196.765,811160.0,201.80941808277345,191.64040727521552,47.09559348744732
2014-06-18 09:15:00,NSE:BAJFINANCE,198.5,214.88,196.765,211.4,361240.0,202.72280683679503,192.41529326442276,60.03675501365654
2014-06-19 09:15:00,NSE:BAJFINANCE,212.2,214.495,207.005,209.91499,217580.0,203.40777666186216,193.10155588150423,58.47373835748784
2014-06-20 09:15:00,NSE:BAJFINANCE,207.82,210.5,205.22,207.26001,287700.0,203.7746560273991,193.6567893763472,55.68259329781776
2014-06-23 09:15:00,NSE:BAJFINANCE,206.2,209.395,205.125,206.025,66570.0,203.98897450098013,194.14181724394143,54.38220730591121
2014-06-24 09:15:00,NSE:BAJFINANCE,204.005,207.4,203.0,203.29,451330.0,203.92240550088678,194.5005695088849,51.51312963898753
2014-06-25 09:15:00,NSE:BAJFINANCE,204.5,205.755,199.3,201.195,291610.0,203.66265259604043,194.76309619481097,49.364736878106434
2014-06-26 09:15:00,NSE:BAJFINANCE,206.2,206.2,199.6,200.51,313650.0,203.3623999678461,194.98846497148506,48.65028600754647
2014-06-27 09:15:00,NSE:BAJFINANCE,201.995,202.18,198.1,199.93,305560.0,203.03550473281314,195.1822506588778,48.016607292581
2014-06-30 09:15:00,NSE:BAJFINANCE,201.0,202.9,199.5,200.655,165390.0,202.80878999635473,195.39686828009826,48.9123724247285
2014-07-01 09:15:00,NSE:BAJFINANCE,202.4,202.4,200.0,200.965,468820.0,202.63319094908286,195.61522638676107,49.31455308599715
2014-07-02 09:15:00,NSE:BAJFINANCE,201.0,211.88999,201.0,209.98999,619180.0,203.33383847774164,196.17894260688809,59.34812835873152
2014-07-03 09:15:00,NSE:BAJFINANCE,208.6,218.95,208.0,217.56001,556590.0,204.68871195605195,197.0174158379905,65.51467158449704
2014-07-04 09:15:00,NSE:BAJFINANCE,213.2,233.5,213.2,227.1,416550.0,206.82312034118985,198.1971250208144,71.40215973998944
2014-07-07 09:15:00,NSE:BAJFINANCE,231.695,236.795,221.0,222.18501,322210.0,208.28615745155273,199.13782639254717,65.2239560920572
2014-07-08 09:15:00,NSE:BAJFINANCE,226.0,226.0,213.5,214.375,192350.0,208.86604721807151,199.7353626124473,56.81187199325096
2014-07-09 09:15:00,NSE:BAJFINANCE,216.5,228.0,213.51001,218.01499,230790.0,209.7373751020647,200.4522107452925,59.43762078185901
2014-07-10 09:15:00,NSE:BAJFINANCE,218.48999,225.63501,206.22,219.81001,399790.0,210.69667366377283,201.21134012783003,60.70633870681389
2014-07-11 09:15:00,NSE:BAJFINANCE,218.595,223.7,210.505,212.675,112290.0,210.88508569579446,201.66089541693472,53.538069025049815
2014-07-14 09:15:00,NSE:BAJFINANCE,215.675,221.5,213.0,214.21499,131500.0,211.20221943905213,202.15321285156475,54.77922481042597
2014-07-15 09:15:00,NSE:BAJFINANCE,215.1,221.3,215.1,219.655,310690.0,212.0072461591424,202.83955744562104,58.950801248690986
2014-07-16 09:15:00,NSE:BAJFINANCE,222.95,223.7,217.11001,218.905,448700.0,212.66417509636693,203.46957480069472,58.15429308293116
2014-07-17 09:15:00,NSE:BAJFINANCE,221.5,222.9,219.1,219.95,264610.0,213.35806318242723,204.11586598498118,58.98581615583009
2014-07-18 09:15:00,NSE:BAJFINANCE,221.795,221.795,215.03501,218.38,288110.0,213.83634287933893,204.67524378949173,57.14844924519175
2014-07-21 09:15:00,NSE:BAJFINANCE,218.8,221.58501,216.5,217.525,288570.0,214.18764355749713,205.17915579774694,56.12317122668776
2014-07-22 09:15:00,NSE:BAJFINANCE,216.625,224.495,216.5,223.125,137770.0,215.03882036154502,205.88291439391372,61.051851127984754
2014-07-23 09:15:00,NSE:BAJFINANCE,224.7,225.65,221.0,224.205,132480.0,215.91178985092168,206.60142755493672,61.93979780280724
2014-07-24 09:15:00,NSE:BAJFINANCE,224.745,229.88,224.0,228.58,408400.0,217.1182860555958,207.46333235670392,65.38275447572504
2014-07-25 09:15:00,NSE:BAJFINANCE,229.98999,232.05,220.25,229.305,737140.0,218.2789254788724,208.31986834271552,65.93272883976178
2014-07-28 09:15:00,NSE:BAJFINANCE,224.0,227.6,221.005,222.63,173390.0,218.6933135285036,208.8810499763345,56.96011919430065
2014-07-30 09:15:00,NSE:BAJFINANCE,222.0,226.0,220.105,221.355,353730.0,218.94680747816994,209.37022448706648,55.40901229338371
2014-07-31 09:15:00,NSE:BAJFINANCE,221.345,224.0,218.5,219.23999,486320.0,218.97472962310613,209.75727411502467,52.83856457325058
2014-08-01 09:15:00,NSE:BAJFINANCE,222.5,225.5,217.11499,219.83,175600.0,219.05618394471506,210.152282973259,53.48680508525834
2014-08-04 09:15:00,NSE:BAJFINANCE,224.995,224.995,218.5,219.42,121850.0,219.09083309283744,210.5157228566606,52.942226544840956
2014-08-05 09:15:00,NSE:BAJFINANCE,218.5,221.9,218.02,220.67,214690.0,219.24122994113864,210.91392980345822,54.464439429147035
2014-08-06 09:15:00,NSE:BAJFINANCE,219.005,221.0,218.2,218.705,80900.0,219.19016042293495,211.2194619680285,51.63669792556046
2014-08-07 09:15:00,NSE:BAJFINANCE,217.2,221.0,216.1,219.045,747960.0,219.17633562075068,211.52634581241955,52.10010459387531
2014-08-08 09:15:00,NSE:BAJFINANCE,219.0,225.0,215.005,220.395,195760.0,219.2923988949649,211.87413617271682,53.98540880016844
2014-08-11 09:15:00,NSE:BAJFINANCE,220.0,228.8,220.0,224.93501,236140.0,219.82979042877776,212.3863273031985,59.7262630939862
2014-08-12 09:15:00,NSE:BAJFINANCE,227.8,229.5,223.66001,227.68,828480.0,220.57742943556082,212.9860791736613,62.752137850511566
2014-08-13 09:15:00,NSE:BAJFINANCE,225.4,230.8,224.955,225.36001,133360.0,221.03291329884073,213.47133136292948,58.73552559855497
2014-08-14 09:15:00,NSE:BAJFINANCE,223.2,230.38,223.2,225.97,442470.0,221.50311203228446,213.9614752310499,59.47008739199337
2014-08-18 09:15:00,NSE:BAJFINANCE,229.18999,229.3,224.5,227.63,121210.0,222.0866251720669,214.4974958102244,61.47969730891704
2014-08-19 09:15:00,NSE:BAJFINANCE,225.71499,229.945,225.01001,227.26001,247720.0,222.5793284890129,214.99798656276462,60.75660099300412
2014-08-20 09:15:00,NSE:BAJFINANCE,229.65,229.65,227.305,228.495,1050490.0,223.14272577577358,215.52728120736208,62.34846250209986
2014-08-21 09:15:00,NSE:BAJFINANCE,228.05,236.0,228.05,233.23,200080.0,224.10341855903323,216.22150547374002,67.74991706464624
2014-08-22 09:15:00,NSE:BAJFINANCE,232.0,238.5,232.0,237.46001,145920.0,225.37547488674434,217.0543880041816,71.66117094816025
2014-08-25 09:15:00,NSE:BAJFINANCE,234.555,243.0,234.555,239.83,199350.0,226.75209632610202,217.94754925891957,73.59351962411954
2014-08-26 09:15:00,NSE:BAJFINANCE,240.5,242.0,238.5,241.495,128000.0,228.1561823902828,218.87097869974625,74.88896927867988
2014-08-27 09:15:00,NSE:BAJFINANCE,242.0,249.0,242.0,247.555,476480.0,230.00368882930348,219.99584228014837,78.93879477104528
2014-08-28 09:15:00,NSE:BAJFINANCE,245.08,247.58,245.08,247.13999,1401330.0,231.63571751222696,221.06031866131903,78.0109022125552
2014-09-01 09:15:00,NSE:BAJFINANCE,247.2,247.8,240.05,243.71499,269020.0,232.7861244158244,221.9487371451889,70.63194389713712
2014-09-02 09:15:00,NSE:BAJFINANCE,243.7,245.98,242.0,242.925,88180.0,233.7517316143173,222.77133568851482,69.01050472281705
2014-09-03 09:15:00,NSE:BAJFINANCE,242.7,249.45,242.0,248.605,287190.0,235.16632860342992,223.78442056347504,73.6875558661458
2014-09-04 09:15:00,NSE:BAJFINANCE,246.5,249.0,240.51001,244.43,270260.0,236.04858302215086,224.59405112961326,65.82374546377089
2014-09-05 09:15:00,NSE:BAJFINANCE,243.0,246.9,240.1,243.7,115660.0,236.77728940099365,225.34330402649118,64.52706824851435
2014-09-08 09:15:00,NSE:BAJFINANCE,245.995,259.86001,242.0,257.6,311510.0,238.76040469613713,226.60827249604054,74.73345083367016
2014-09-09 09:15:00,NSE:BAJFINANCE,259.0,264.8,255.0,261.255,304660.0,240.90274710602884,227.96696769227424,76.63698595787267
2014-09-10 09:15:00,NSE:BAJFINANCE,262.18999,264.5,254.73,256.83501,100840.0,242.42010547688324,229.09904778277328,69.78960784300908
2014-09-11 09:15:00,NSE:BAJFINANCE,258.46001,263.6,254.8,259.91001,171980.0,244.08581066956103,230.30732081089982,71.68504866827143
2014-09-12 09:15:00,NSE:BAJFINANCE,263.4,263.4,259.995,262.21001,118240.0,245.8119248915076,231.55840666145278,73.04719939189373
2014-09-15 09:15:00,NSE:BAJFINANCE,262.0,263.995,255.5,257.56499,281350.0,246.93126442564974,232.57827267472913,66.12824051894749
2014-09-16 09:15:00,NSE:BAJFINANCE,261.7,261.7,255.5,257.155,217610.0,247.90495352796881,233.54206590317114,65.53817278474772
2014-09-17 09:15:00,NSE:BAJFINANCE,257.155,259.4,245.87,248.06001,164700.0,247.9197208110194,234.11139704422325,54.022196029636014
2014-09-18 09:15:00,NSE:BAJFINANCE,254.6,262.0,245.62,255.08,145890.0,248.6016521623509,234.93369519935175,59.88178323618227
2014-09-19 09:15:00,NSE:BAJFINANCE,257.4,271.28,254.5,268.76001,381700.0,250.52149576593652,236.26021734839676,68.34746440807685
2014-09-22 09:15:00,NSE:BAJFINANCE,266.1,271.98999,264.545,268.23501,168770.0,252.2084971215616,237.51413078571454,67.75654384239115
2014-09-23 09:15:00,NSE:BAJFINANCE,268.23501,270.58999,262.0,264.53501,75680.0,253.38245072903192,238.57377310784338,63.58417366074577
2014-09-24 09:15:00,NSE:BAJFINANCE,267.13999,267.145,258.0,261.21499,79470.0,254.1284068500765,239.46166396635934,60.01308060131304
2014-09-25 09:15:00,NSE:BAJFINANCE,262.03,264.0,249.9,252.53999,252510.0,253.9771290548311,239.97453949709035,51.82300036514269
2014-09-26 09:15:00,NSE:BAJFINANCE,250.0,257.0,249.2,255.695,371120.0,254.14073581151385,240.59102814426328,54.267463358436494
2014-09-29 09:15:00,NSE:BAJFINANCE,252.1,267.67,252.1,265.36499,58080.0,255.2097124008935,241.56255606017453,60.827871463237436
2014-09-30 09:15:00,NSE:BAJFINANCE,265.36499,275.0,265.295,272.13,537250.0,256.82116836271314,242.7612793519324,64.64854523577428
2014-10-01 09:15:00,NSE:BAJFINANCE,272.1,281.0,267.43501,277.005,634970.0,258.7434380424547,244.10417035773895,67.1361005138886
2014-10-07 09:15:00,NSE:BAJFINANCE,279.4,279.73501,265.4,268.38,489910.0,259.6612058479352,245.05616367704332,59.19920776245652
2014-10-08 09:15:00,NSE:BAJFINANCE,270.08,272.72,267.055,270.13999,134120.0,260.659185290989,246.03984314068867,60.232349977285295
2014-10-09 09:15:00,NSE:BAJFINANCE,275.0,279.51001,270.5,277.07,436220.0,262.2221200251805,247.25671203713225,64.0883354705886
2014-10-10 09:15:00,NSE:BAJFINANCE,278.0,278.0,270.505,273.17,274960.0,263.2647752608776,248.2729194082251,60.531201773401555
2014-10-13 09:15:00,NSE:BAJFINANCE,270.0,278.8,267.5,268.73,85300.0,263.78527285507977,249.0751578628045,56.67453423148995
2014-10-14 09:15:00,NSE:BAJFINANCE,272.1,278.7,270.0,272.77,629140.0,264.64096115459597,250.0043673583808,59.220529361735316
